,Crop2014,Acres,FID,County,PPIC_Regio,Crop_PPIC,Price,Rotations,AdjustedPr,FieldCropP,WaterConsu,SavedWater,SavedWat_1,TNC,Krat,Kitfox,Corridors,CPAD,TNC_Total,Krat_Total,Kitfox_Tot,Corridors_,CPAD_Total,geometry,outcome
1112,Alfalfa and Alfalfa Mixtures,38.88167084,8660,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,43300.71,5.08,197.52,9.361004345909773,0.0,100.0,100.0,0.0,0.0,0.0,38.88167084,38.88167084,0.0,0.0,"POLYGON Z ((-13234966.36969811 4189310.300701318 0, -13234963.71988 4189307.706786059 0, -13234961.14510259 4189307.700894194 0, -13234958.32800004 4189300.462487028 0, -13234958.68182764 4188920.095811099 0, -13234962.66143036 4188916.200599995 0, -13235038.41716463 4188916.20058082 0, -13235044.24463004 4188912.959675378 0, -13235046.0157919 4188911.033290406 0, -13235047.52922001 4188909.387357638 0, -13235049.01241515 4188907.774189386 0, -13235047.3035436 4188819.433958297 0, -13235055.36946958 4188815.733189077 0, -13235448.98178676 4188813.788638378 0, -13235456.92828481 4188818.32589672 0, -13235458.55323669 4188821.639286998 0, -13235459.99882542 4189244.995436726 0, -13235458.59687535 4189245.007896539 0, -13235459.04724679 4189255.203559582 0, -13235455.86874564 4189260.389169424 0, -13235403.95212988 4189261.037443043 0, -13235403.95206754 4189308.356024002 0, -13235389.64860765 4189309.652484391 0, -13234966.36969811 4189310.300701318 0))",34.893500724318294
1113,Alfalfa and Alfalfa Mixtures,38.81701906,9202,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,43228.71,5.08,197.19,9.345364757847044,0.0,0.0,100.0,0.0,100.0,0.0,0.0,38.81701906,0.0,38.81701906,"POLYGON Z ((-13283348.79595266 4241985.693740899 0, -13283932.63921226 4241983.223317871 0, -13283938.00458539 4242389.996203898 0, -13283359.46885134 4242397.680238389 0, -13283348.79595266 4241985.693740899 0))",34.89089412630784
1114,Alfalfa and Alfalfa Mixtures,38.66641928,14920,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,43060.99,5.08,196.43,9.30934631261167,0.0,100.0,100.0,0.0,0.0,0.0,38.66641928,38.66641928,0.0,0.0,"POLYGON Z ((-13295795.98058819 4247883.228770761 0, -13295784.06093836 4247880.785050343 0, -13295779.42560701 4247873.453943839 0, -13295783.18104459 4247482.106090494 0, -13295784.35574743 4247414.420256788 0, -13295785.45357025 4247405.506930876 0, -13295786.7098001 4247395.309090353 0, -13295828.42840032 4247395.309141439 0, -13296250.25046923 4247392.865573396 0, -13296258.19687637 4247393.680021066 0, -13296264.8188737 4247396.938254938 0, -13296266.78355473 4247402.375575183 0, -13296267.94064154 4247402.36809543 0, -13296265.48108756 4247853.904074161 0, -13296265.11492931 4247879.128837101 0, -13296260.18351414 4247884.8579644 0, -13296144.96045757 4247883.228693286 0, -13296033.04854328 4247884.043318095 0, -13295795.98058819 4247883.228770761 0))",34.88489105210195
1115,Alfalfa and Alfalfa Mixtures,38.6502849,7583,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,43043.02,5.08,196.34,9.305080970412742,0.0,100.0,100.0,0.0,0.0,0.0,38.6502849,38.6502849,0.0,0.0,"POLYGON Z ((-13241502.06988934 4189778.400241863 0, -13241500.90796442 4189770.343274536 0, -13241499.31302976 4189754.731560012 0, -13241500.23449877 4189710.382349156 0, -13241478.39301969 4189710.382278703 0, -13241474.86844833 4189711.244888449 0, -13241471.77102802 4189712.813171056 0, -13241466.4734355 4189710.382176304 0, -13241466.47339123 4189701.469164425 0, -13241467.13561539 4189306.868900251 0, -13241467.36135844 4189306.22459462 0, -13241469.12222339 4189301.197098914 0, -13241471.74045573 4189296.391947766 0, -13241472.88908245 4189296.418561828 0, -13241475.74429 4189289.043394932 0, -13241512.16537431 4189286.612667904 0, -13241776.38346378 4189290.663794897 0, -13241928.68975274 4189290.663901219 0, -13241940.60940245 4189293.094700662 0, -13241945.24467265 4189296.335608827 0, -13241947.89351027 4189306.868931522 0, -13241947.89194971 4189307.411215633 0, -13241948.1872102 4189307.418037769 0, -13241948.6343071 4189693.827915626 0, -13241945.90697489 4189762.240563937 0, -13241947.23134153 4189776.01530901 0, -13241946.03616231 4189778.647711447 0, -13241943.92039493 4189783.307970546 0, -13241927.36535858 4189784.928385079 0, -13241774.05188969 4189780.284927131 0, -13241763.27909297 4189780.387532824 0, -13241508.85423976 4189783.307877996 0, -13241504.21885888 4189781.687235019 0, -13241502.06988934 4189778.400241863 0))",34.88418016173546
1116,Alfalfa and Alfalfa Mixtures,38.29937012,1483,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,42652.23,5.08,194.56,9.220721980256204,0.0,100.0,100.0,0.0,0.0,0.0,38.29937012,38.29937012,0.0,0.0,"POLYGON Z ((-13280084.75805523 4220109.467914097 0, -13280083.75342078 4220102.071164086 0, -13280081.10465799 4220091.508437824 0, -13280076.46910413 4220085.820852726 0, -13280076.46916332 4220083.789554046 0, -13280074.81363308 4220078.914528719 0, -13280073.82041334 4220074.851929474 0, -13280075.1447762 4220067.539291295 0, -13280075.14476975 4220061.039194679 0, -13280068.52274325 4220057.382907121 0, -13280062.89399631 4220055.757915777 0, -13280055.27876625 4220049.663991009 0, -13280046.00783105 4220049.663928244 0, -13280032.10167635 4220048.445192444 0, -13280025.810735 4220052.507846696 0, -13280021.17531414 4220055.7578493 0, -13280016.87098 4220059.414186701 0, -13280014.67093898 4220059.414177947 0, -13280014.66387754 4220058.180492377 0, -13280012.89788874 4220056.976520293 0, -13280012.89780485 4219936.319093253 0, -13280012.56672653 4219822.568947914 0, -13280013.20201955 4219798.310443831 0, -13280015.21556973 4219721.413671084 0, -13280015.21565872 4219689.320382915 0, -13280014.22227808 4219666.977104093 0, -13280015.54658237 4219656.821111472 0, -13280015.87785874 4219640.977524054 0, -13280017.53333581 4219636.102707139 0, -13280016.20880434 4219629.602958742 0, -13280014.5532901 4219616.603115556 0, -13280015.61600518 4219611.170993495 0, -13280500.82934364 4219612.094047084 0, -13280502.26438419 4219818.100242672 0, -13280502.2643501 4220080.635122803 0, -13280499.86761109 4220083.921938207 0, -13280293.33996251 4220082.164495197 0, -13280286.3868474 4220085.820870714 0, -13280286.38693024 4220092.727314538 0, -13280285.06249523 4220107.352533418 0, -13280280.7581786 4220111.415205931 0, -13280226.12654748 4220109.790065839 0, -13280134.08063617 4220109.383761082 0, -13280087.39540453 4220111.00893251 0, -13280084.75805523 4220109.467914097 0))",34.8701203300427
1117,Alfalfa and Alfalfa Mixtures,38.2332041,12696,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,42578.54,5.08,194.22,9.204608465282483,0.0,100.0,100.0,0.0,0.0,0.0,38.2332041,38.2332041,0.0,0.0,"POLYGON Z ((-13277526.89381064 4222593.943172419 0, -13277524.9074159 4222589.554589914 0, -13277524.90733141 4222582.240358099 0, -13277523.71535807 4222573.463142449 0, -13277523.31798902 4222563.710791999 0, -13277523.57815428 4222563.406866315 0, -13277522.92062459 4222560.785057004 0, -13277521.7287345 4222552.495463668 0, -13277524.90730417 4222541.280206791 0, -13277524.11266319 4222534.453539376 0, -13277525.70199114 4222257.00268678 0, -13277527.20456028 4222152.267087596 0, -13277526.89807048 4222117.351734719 0, -13277527.68851707 4222117.060746774 0, -13278003.28131859 4222117.060661065 0, -13278005.02574144 4222117.985183221 0, -13278009.24103023 4222122.911792585 0, -13278016.04875855 4222155.136196055 0, -13278014.93590013 4222574.624314219 0, -13278012.81696163 4222578.339250723 0, -13278008.04905178 4222585.653636331 0, -13278007.42749826 4222590.802965779 0, -13278006.06254344 4222590.804853016 0, -13278006.0624398 4222592.967840762 0, -13278001.69209457 4222595.893599704 0, -13277970.30369292 4222593.94325797 0, -13277659.20168713 4222593.943209832 0, -13277526.89381064 4222593.943172419 0))",34.867434744213746
1118,Alfalfa and Alfalfa Mixtures,38.22758363,12631,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,42572.28,5.08,194.2,9.2036606114605,0.0,100.0,100.0,0.0,0.0,0.0,38.22758363,38.22758363,0.0,0.0,"POLYGON Z ((-13240977.49900256 4190777.189931992 0, -13240976.03362541 4190776.086278543 0, -13240974.65847938 4190776.092169589 0, -13240969.98852337 4190772.801954773 0, -13240964.25501248 4190768.762203451 0, -13240961.07644922 4190759.686216491 0, -13240959.48712233 4190745.423874517 0, -13240960.3269148 4190520.361288198 0, -13240959.48725513 4190519.174220177 0, -13240959.48727232 4190304.597768235 0, -13240962.13591357 4190296.818530387 0, -13240977.49898713 4190291.632484792 0, -13241360.51607303 4190289.687685377 0, -13241367.83406183 4190296.286005291 0, -13241370.65395173 4190296.242631976 0, -13241443.89983045 4190361.261124695 0, -13241444.05742063 4190361.41646497 0, -13241441.56944727 4190759.03793969 0, -13241440.43149404 4190771.919589974 0, -13241436.19773206 4190774.111605752 0, -13241431.50408085 4190776.54154194 0, -13240986.50499533 4190778.486596624 0, -13240977.49900256 4190777.189931992 0))",34.86727676857675
1119,Alfalfa and Alfalfa Mixtures,38.22088722,7896,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,42564.82,5.08,194.16,9.201764903816532,0.0,100.0,100.0,0.0,0.0,0.0,38.22088722,38.22088722,0.0,0.0,"POLYGON Z ((-13240479.68277775 4191273.725200182 0, -13240476.50425588 4190786.525371212 0, -13240525.5743749 4190787.465933381 0, -13240663.81255728 4190786.164729313 0, -13240939.11846448 4190789.852413673 0, -13240949.02204391 4190797.506730551 0, -13240951.6996359 4191251.358231069 0, -13240948.52110645 4191266.917919218 0, -13240944.62994673 4191277.500059037 0, -13240674.34856982 4191280.532582441 0, -13240508.60789414 4191280.532591353 0, -13240486.22187193 4191275.264016109 0, -13240479.68277775 4191273.725200182 0))",34.86696081730276
1120,Alfalfa and Alfalfa Mixtures,38.14365524,9194,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,42478.81,5.08,193.77,9.183281754287853,0.0,0.0,100.0,0.0,100.0,0.0,0.0,38.14365524,0.0,38.14365524,"POLYGON Z ((-13284557.37470388 4232031.613616841 0, -13284557.38897026 4232029.286606632 0, -13284537.52853541 4232030.448316257 0, -13284525.37171539 4232030.448299365 0, -13284514.67389459 4232029.253762366 0, -13284509.32492741 4232023.878054703 0, -13284513.21506457 4231691.787193281 0, -13284513.21507244 4231555.609038197 0, -13284516.61893957 4231550.830902119 0, -13284522.45408904 4231548.441756461 0, -13284535.3457741 4231549.702211259 0, -13284813.50774147 4231551.856503466 0, -13284995.82110697 4231548.764753168 0, -13284998.99638892 4231557.400747372 0, -13284998.99641804 4231839.315560896 0, -13284996.56510422 4231898.446865249 0, -13284997.66564892 4232002.102704445 0, -13284995.10624864 4232006.556518385 0, -13284982.46336148 4232003.570128936 0, -13284975.43301008 4232029.852063874 0, -13284964.5590642 4232029.639774136 0, -13284948.42449056 4232033.43490734 0, -13284664.31163502 4232030.181970143 0, -13284557.37470388 4232031.613616841 0))",34.86388029238131
1121,Alfalfa and Alfalfa Mixtures,38.050491,4586,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,42375.06,5.08,193.3,9.161007189471238,0.0,100.0,100.0,0.0,0.0,0.0,38.050491,38.050491,0.0,0.0,"POLYGON Z ((-13243988.36488126 4186364.449870406 0, -13244407.29344448 4186359.128349434 0, -13244412.70332609 4186365.745986542 0, -13244416.4115615 4186759.107179398 0, -13244415.90348442 4186820.012517983 0, -13244411.11394636 4186831.041463344 0, -13244347.01291605 4186831.041463877 0, -13243926.20033792 4186835.117688635 0, -13243923.20430277 4186826.504933718 0, -13243924.13278072 4186376.729002081 0, -13243931.15077025 4186371.578125883 0, -13243941.21618517 4186366.394023681 0, -13243988.36488126 4186364.449870406 0))",34.86016786491188
1122,Alfalfa and Alfalfa Mixtures,38.04157874,10428,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,42365.14,5.08,193.25,9.158637554916279,0.0,100.0,100.0,0.0,0.0,0.0,38.04157874,38.04157874,0.0,0.0,"POLYGON Z ((-13239980.3788142 4190302.378730641 0, -13239986.73600148 4190297.192588503 0, -13240415.31241989 4190295.24781916 0, -13240420.08030076 4190298.489074182 0, -13240422.79698297 4190302.228965531 0, -13240422.97331481 4190302.227260609 0, -13240421.13981185 4190367.853200628 0, -13240421.13993491 4190382.763260525 0, -13240421.13984971 4190393.135538628 0, -13240424.4660504 4190398.562708343 0, -13240425.9076184 4190400.914738253 0, -13240433.85408684 4190406.749180445 0, -13240441.80046217 4190409.34225961 0, -13240453.67427593 4190416.784314007 0, -13240463.52062985 4190422.955788441 0, -13240466.69933981 4190447.590038019 0, -13240467.17474745 4190448.958179338 0, -13240466.69923811 4190693.93503359 0, -13240465.45639987 4190774.922950958 0, -13239974.99322861 4190777.833707137 0, -13239973.32263326 4190413.113615445 0, -13239977.81831795 4190306.249301383 0, -13239979.25307049 4190306.23636048 0, -13239980.3788142 4190302.378730641 0))",34.85977292581938
1123,Alfalfa and Alfalfa Mixtures,37.95439895,6077,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,42268.05,5.08,192.81,9.13778477083264,0.0,100.0,100.0,0.0,0.0,0.0,37.95439895,37.95439895,0.0,0.0,"POLYGON Z ((-13235970.2911494 4188307.535201223 0, -13235969.76306821 4188305.597118753 0, -13235967.71772118 4188305.60388114 0, -13235968.63548067 4188104.586984136 0, -13235967.97335956 4187847.362548482 0, -13235968.0986138 4187841.693627652 0, -13236074.10269141 4187843.474593071 0, -13236233.18480037 4187846.147435242 0, -13236458.99540235 4187848.577903504 0, -13236463.41502499 4187849.696505515 0, -13236463.96183923 4188014.253933905 0, -13236465.61733793 4188292.546806073 0, -13236463.6308338 4188300.243471607 0, -13236462.41952341 4188303.948473117 0, -13236458.46694894 4188303.961703113 0, -13236447.07570617 4188307.535208334 0, -13236366.61827439 4188308.7503788 0, -13236360.98965282 4188311.180942013 0, -13236341.45466222 4188309.560565252 0, -13236095.77804559 4188311.586128993 0, -13235973.60209535 4188309.965716098 0, -13235970.2911494 4188307.535201223 0))",34.85629746180545
1124,Alfalfa and Alfalfa Mixtures,37.94407403,14494,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,42256.55,5.08,192.76,9.135415136277683,0.0,100.0,100.0,0.0,0.0,0.0,37.94407403,37.94407403,0.0,0.0,"POLYGON Z ((-13281969.2463446 4224076.282778675 0, -13281970.30583454 4223775.872182565 0, -13281988.84742692 4223773.921561099 0, -13282186.44831188 4223774.571824495 0, -13282190.15655439 4223790.177294873 0, -13282272.79924879 4223786.926164104 0, -13282273.85883864 4223780.423788469 0, -13282275.9777791 4223766.769003517 0, -13282275.97786595 4223747.912373818 0, -13282272.2694425 4223736.208218014 0, -13282254.25756209 4223732.957173846 0, -13282191.2160558 4223731.656676377 0, -13282186.44826799 4223743.36069936 0, -13282186.44833025 4223755.064892584 0, -13282180.09112592 4223764.818262467 0, -13282169.49585027 4223767.419173175 0, -13282158.37090745 4223767.419269637 0, -13281974.51981231 4223767.419217325 0, -13281970.83561749 4223756.365397228 0, -13281969.77600878 4223730.356181649 0, -13281972.42491369 4223682.889678742 0, -13281969.77603333 4223621.768780297 0, -13281974.09144616 4223600.140562972 0, -13282441.39562322 4223597.49713095 0, -13282450.26910385 4223602.262018148 0, -13282456.09647083 4223606.163373476 0, -13282460.33453531 4223617.217056016 0, -13282458.21544969 4223740.759847075 0, -13282458.21543815 4223769.36992736 0, -13282461.39409689 4223784.975412623 0, -13282462.9834291 4223795.379199636 0, -13282462.9833077 4223818.137281599 0, -13282464.04292232 4223929.977968752 0, -13282463.61396729 4224080.029604391 0, -13282461.39406259 4224083.435649345 0, -13282112.81150661 4224084.08582419 0, -13281975.21881239 4224083.049738096 0, -13281969.2463446 4224076.282778675 0))",34.855902522712945
1125,Alfalfa and Alfalfa Mixtures,37.88618783,17246,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,42192.08,5.08,192.46,9.121197328947929,0.0,100.0,100.0,0.0,0.0,0.0,37.88618783,37.88618783,0.0,0.0,"POLYGON Z ((-13278865.76483765 4223097.303025957 0, -13278888.80944332 4223092.426589224 0, -13278994.09943359 4223093.889478472 0, -13278995.29126238 4223098.76600553 0, -13278995.33090725 4223109.777675554 0, -13278995.53849708 4223109.786989721 0, -13278995.29137334 4223120.709907106 0, -13278994.09947037 4223440.608895548 0, -13278994.3984054 4223580.813483034 0, -13278991.09097251 4223583.882862804 0, -13278987.46435466 4223583.86918804 0, -13278986.94758124 4223584.956474535 0, -13278982.97447193 4223586.907142442 0, -13278687.76514393 4223586.419491941 0, -13278537.97533967 4223586.419571407 0, -13278527.64502938 4223586.419515474 0, -13278521.68520542 4223583.493596327 0, -13278520.09598222 4223575.203214224 0, -13278522.87721663 4223391.355440596 0, -13278523.17561755 4223390.895280598 0, -13278522.87710305 4223321.133204967 0, -13278524.46651449 4223115.833437202 0, -13278525.26112879 4223103.64234532 0, -13278527.64500972 4223097.790545517 0, -13278534.2459256 4223097.628623597 0, -13278534.23941694 4223096.327699344 0, -13278538.7700028 4223096.32759248 0, -13278705.93359795 4223096.826161452 0, -13278865.76483765 4223097.303025957 0))",34.85353288815799
1126,Alfalfa and Alfalfa Mixtures,37.73305077,9593,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,42021.54,5.08,191.68,9.08423102989057,0.0,100.0,100.0,0.0,0.0,0.0,37.73305077,37.73305077,0.0,0.0,"POLYGON Z ((-13236524.93188596 4187857.431955428 0, -13236987.88626326 4187858.73575449 0, -13237001.59575794 4187898.379599445 0, -13237000.80102963 4188277.536318914 0, -13236996.82778644 4188294.063893469 0, -13236990.37948686 4188301.953178904 0, -13236485.6880965 4188303.804891497 0, -13236482.00138987 4187892.574390536 0, -13236524.93188596 4187857.431955428 0))",34.8473718383151
1127,Alfalfa and Alfalfa Mixtures,37.70016689,7175,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,41984.92,5.08,191.52,9.076648199314702,0.0,100.0,100.0,0.0,0.0,0.0,37.70016689,37.70016689,0.0,0.0,"POLYGON Z ((-13242964.78568196 4189296.059961722 0, -13243398.5272216 4189296.059848472 0, -13243407.19332542 4189300.725449799 0, -13243410.44690933 4189656.628018103 0, -13243410.44683255 4189770.067668875 0, -13243403.16260201 4189770.067622785 0, -13242974.7185833 4189775.739560885 0, -13242952.86606011 4189777.360074393 0, -13242937.26227061 4189777.360137469 0, -13242931.58038602 4189771.552857742 0, -13242927.70242987 4189403.013792322 0, -13242927.14891302 4189307.886350395 0, -13242934.3243837 4189298.490647878 0, -13242964.78568196 4189296.059961722 0))",34.84610803321912
1128,Alfalfa and Alfalfa Mixtures,37.66478619,15058,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,41945.52,5.08,191.34,9.068117514916848,0.0,100.0,100.0,0.0,0.0,0.0,37.66478619,37.66478619,0.0,0.0,"POLYGON Z ((-13296275.41402761 4247875.897589463 0, -13296277.45665547 4247402.306206089 0, -13296279.35417576 4247402.293719733 0, -13296282.69827187 4247396.123655336 0, -13296286.67143808 4247392.050920185 0, -13296665.27423466 4247390.43112989 0, -13296670.74796524 4247401.825366396 0, -13296682.6675893 4247415.67258635 0, -13296691.93853435 4247423.003511675 0, -13296702.53363268 4247427.076130017 0, -13296741.60353234 4247427.076168341 0, -13296747.56343524 4247427.076138978 0, -13296751.53658035 4247427.076198987 0, -13296753.80384394 4247427.850899253 0, -13296754.84759584 4247429.519798907 0, -13296751.12331022 4247877.696220632 0, -13296747.56331942 4247879.155815328 0, -13296296.60447258 4247884.857959441 0, -13296276.65802538 4247879.850594577 0, -13296275.41402761 4247875.897589463 0))",34.84468625248615
1129,Alfalfa and Alfalfa Mixtures,37.62665619,14851,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,41903.06,5.08,191.14,9.058638976697013,0.0,100.0,100.0,0.0,0.0,0.0,37.62665619,37.62665619,0.0,0.0,"POLYGON Z ((-13301245.70846803 4244381.264654486 0, -13301243.39068117 4244376.378774508 0, -13301245.37734926 4244171.580692265 0, -13301246.72915167 4244130.172686356 0, -13301245.51435218 4244053.211440373 0, -13301248.31212715 4243897.630162891 0, -13301251.99918885 4243897.165229185 0, -13301251.78948143 4243895.100068953 0, -13301495.35813229 4243894.722360757 0, -13301725.141901 4243895.129525241 0, -13301726.46635695 4243895.943695338 0, -13301725.91075381 4244048.974682765 0, -13301724.89627847 4244048.989809412 0, -13301725.14195084 4244108.472628083 0, -13301720.506486 4244114.172708767 0, -13301697.66052096 4244114.172726646 0, -13301675.47690677 4244111.322630956 0, -13301669.51695225 4244111.729771579 0, -13301664.88151114 4244114.98694317 0, -13301664.88164681 4244119.872717423 0, -13301662.89500816 4244125.979905977 0, -13301662.56398104 4244132.494303303 0, -13301667.53039625 4244134.53000871 0, -13301723.48644059 4244135.751534294 0, -13301723.86067227 4244137.285975388 0, -13301725.08385805 4244137.267657416 0, -13301723.81746468 4244223.695858923 0, -13301721.16873387 4244247.310685883 0, -13301723.41610816 4244378.781818358 0, -13301691.15897305 4244379.289002218 0, -13301384.43959488 4244379.636106722 0, -13301380.79736444 4244380.85753655 0, -13301367.22230374 4244382.893323889 0, -13301357.62046728 4244380.043139545 0, -13301348.68056893 4244378.821665496 0, -13301275.50741218 4244380.450361177 0, -13301264.9122132 4244380.857430493 0, -13301257.95909278 4244382.078990547 0, -13301253.21185158 4244382.468201018 0, -13301250.70507126 4244382.066167201 0, -13301245.70846803 4244381.264654486 0))",34.84310649611617
1130,Alfalfa and Alfalfa Mixtures,37.54892878,1588,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,41816.49,5.08,190.75,9.040155827168334,0.0,0.0,100.0,0.0,100.0,0.0,0.0,37.54892878,0.0,37.54892878,"POLYGON Z ((-13256355.88301445 4196935.438456111 0, -13256344.6255955 4196928.546645381 0, -13256318.13746474 4196930.573589334 0, -13256304.23128843 4196928.141193903 0, -13256299.05121906 4196916.471094538 0, -13256296.6160025 4196787.060966484 0, -13256297.94038114 4196610.713066948 0, -13256298.27140678 4196442.475771429 0, -13256307.54223599 4196427.476567756 0, -13256320.58547702 4196420.556278143 0, -13256397.79647989 4196418.033332216 0, -13256404.01147263 4196414.228528529 0, -13256420.58604276 4196388.003539875 0, -13256421.77190999 4196386.12708544 0, -13256425.41408981 4196369.911654018 0, -13256421.39949075 4196310.06147244 0, -13256421.56661426 4196294.045699714 0, -13256424.13348827 4196288.917984096 0, -13256426.40739709 4196284.37570562 0, -13256439.32021712 4196277.484162894 0, -13256450.24666579 4196279.511105874 0, -13256619.04694994 4196279.232217808 0, -13256694.92994763 4196277.889622039 0, -13256705.52504405 4196281.943391697 0, -13256713.80262345 4196290.861866257 0, -13256730.68873315 4196308.698573555 0, -13256737.59316021 4196328.605235278 0, -13256738.98403145 4196331.597954672 0, -13256743.60163283 4196341.534684714 0, -13256746.25041902 4196360.182409851 0, -13256744.59491047 4196368.290110442 0, -13256742.27716998 4196379.640875411 0, -13256738.96620851 4196393.01863486 0, -13256729.69543686 4196414.504078112 0, -13256695.92322942 4196484.230846345 0, -13256677.71267265 4196530.850788668 0, -13256655.52891337 4196603.010531806 0, -13256647.91360399 4196645.577034681 0, -13256644.60255371 4196703.143332005 0, -13256644.93368419 4196735.169796802 0, -13256647.58255485 4196752.196523691 0, -13256657.42244945 4196777.045284254 0, -13256663.47528591 4196792.331095411 0, -13256663.09329552 4196795.721682672 0, -13256554.54315098 4196935.438431733 0, -13256548.90192909 4196941.030158518 0, -13256541.49020505 4196945.773919862 0, -13256369.45815295 4196946.789851245 0, -13256365.13561288 4196945.524359234 0, -13256363.16715547 4196943.546565661 0, -13256355.88301445 4196935.438456111 0))",34.84002597119473
1131,Alfalfa and Alfalfa Mixtures,35.35468115,7863,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,39372.86,5.08,179.6,8.51172732141249,0.0,0.5,100.0,0.0,100.0,0.0,0.17677340575,35.35468115,0.0,35.35468115,"POLYGON Z ((-13284282.67672407 4232031.733489356 0, -13284269.90056286 4232030.612478456 0, -13284097.72842596 4232029.961775145 0, -13284094.71137676 4232028.108902941 0, -13284092.96052194 4231811.973124766 0, -13284091.90098726 4231804.815430709 0, -13284026.21066243 4231802.863340495 0, -13284020.7648338 4231797.846394488 0, -13284021.9726683 4231571.865210759 0, -13284023.51806974 4231549.560733805 0, -13284028.85950454 4231545.186912523 0, -13284165.53776899 4231547.789774477 0, -13284467.50143651 4231549.091079085 0, -13284469.09070952 4231555.598000316 0, -13284470.07683589 4231555.747101855 0, -13284471.20973876 4231558.851458341 0, -13284483.21967102 4231557.733967192 0, -13284494.41639215 4231559.426494464 0, -13284507.53013138 4231559.353735677 0, -13284501.93578297 4231992.870924635 0, -13284499.84097529 4232012.721139588 0, -13284497.62090941 4232019.879435119 0, -13284496.10844359 4232024.756089753 0, -13284493.7995823 4232025.806505974 0, -13284486.75396109 4232029.011823503 0, -13284481.80500676 4232031.263229185 0, -13284451.07884487 4232032.56461548 0, -13284387.5437392 4232030.334907026 0, -13284282.67672407 4232031.733489356 0))",34.83528788690209
1132,Alfalfa and Alfalfa Mixtures,37.30082351,10015,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,41540.19,5.08,189.49,8.980441036383368,0.0,100.0,100.0,0.0,0.0,0.0,37.30082351,37.30082351,0.0,0.0,"POLYGON Z ((-13244195.25895365 4184418.168369525 0, -13244392.85983096 4184414.280980251 0, -13244401.86569535 4184414.92888578 0, -13244409.28241117 4184420.760127906 0, -13244410.92691395 4184423.599642683 0, -13244413.50448016 4184428.050228018 0, -13244413.48170218 4184429.359498965 0, -13244414.57988708 4184430.478835241 0, -13244415.1097372 4184447.972652378 0, -13244415.63944299 4184828.307001022 0, -13244418.81803844 4184842.561683183 0, -13244420.40725891 4184852.280813916 0, -13244419.34773649 4184867.831346024 0, -13244413.8924992 4184876.323231038 0, -13244399.21690217 4184880.142369926 0, -13243982.2951146 4184887.917688488 0, -13243932.64523122 4184887.310328592 0, -13243930.37853852 4184863.943752461 0, -13243930.3786217 4184563.95056761 0, -13243929.24437046 4184431.699921226 0, -13243936.20595759 4184426.591345217 0, -13243938.93912615 4184424.548507355 0, -13243945.74171428 4184419.464194227 0, -13244195.25895365 4184418.168369525 0))",34.8300735060639
1133,Alfalfa and Alfalfa Mixtures,37.26717571,14902,Kern,KR,alfalfa-pasture,1113.653444,1.0,1113.653444,41502.72,5.08,189.32,8.972384278896508,0.0,100.0,100.0,0.0,0.0,0.0,37.26717571,37.26717571,0.0,0.0,"POLYGON Z ((-13251447.13115344 4188325.481890172 0, -13251580.58833925 4188322.160893881 0, -13251846.13091697 4188324.591513234 0, -13251848.02505506 4188327.681306227 0, -13251850.64784616 4188327.65399596 0, -13251857.48784504 4188343.151171854 0, -13251858.98049973 4188346.53286951 0, -13251864.67256355 4188359.429230275 0, -13251867.52602428 4188367.808246121 0, -13251864.69150377 4188801.312277748 0, -13251858.05047389 4188803.418851108 0, -13251838.84669833 4188805.849457506 0, -13251742.6520161 4188804.874136392 0, -13251620.48055206 4188802.892760761 0, -13251403.11836368 4188799.367691608 0, -13251393.18539338 4188795.316683506 0, -13251390.53664165 4188788.834997766 0, -13251394.68238543 4188435.037308148 0, -13251393.5684533 4188326.814783342 0, -13251447.13115344 4188325.481890172 0))",34.82873071314942
